,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
314,1.0,1.0,0.0,24,37440,3
315,0.0,0.0,0.0,24,37440,3
316,1.0,1.0,0.0,24,37440,3
317,0.0,0.0,0.0,24,37440,3
318,1.0,1.0,0.0,24,37440,3
319,0.0,0.0,0.0,24,37440,3
320,1.0,1.0,0.0,24,37440,3
321,0.0,0.0,0.0,24,37440,3
322,1.0,1.0,0.0,24,37440,3
323,0.0,0.0,0.0,24,37440,3
324,1.0,1.0,0.0,24,37440,3
325,0.0,0.0,0.0,24,37440,3
326,1.0,1.0,0.0,24,37440,3
327,0.0,0.0,0.0,24,37440,3
328,1.0,1.0,0.0,24,37440,3
329,0.0,0.0,0.0,24,37440,3
330,1.0,1.0,0.0,24,37440,3
331,1.0,1.0,0.0,24,37440,3
332,1.0,1.0,0.0,24,37440,3
333,0.0,0.0,0.0,24,37440,3
334,1.0,1.0,0.0,24,37440,3
335,1.0,1.0,0.0,24,37440,3
336,1.0,1.0,0.0,24,37440,3
337,1.0,1.0,0.0,24,37440,3
338,1.0,1.0,0.0,24,37440,3
339,1.0,1.0,0.0,24,37440,3
340,1.0,1.0,0.0,24,37440,3
341,0.0,0.0,0.0,24,37440,3
342,1.0,1.0,0.0,24,37440,3
343,0.0,0.0,0.0,24,37440,3
344,1.0,1.0,0.0,24,37440,3
345,0.0,0.0,0.0,24,37440,3
346,1.0,1.0,0.0,24,37440,3
347,0.0,0.0,0.0,24,37440,3
348,1.0,1.0,0.0,24,37440,3
349,0.0,0.0,0.0,24,37440,3
350,1.0,1.0,0.0,24,37440,3
351,0.0,0.0,0.0,24,37440,3
352,1.0,1.0,0.0,24,37440,3
353,0.0,0.0,0.0,24,37440,3
354,1.0,1.0,0.0,24,37440,3
355,0.0,0.0,0.0,24,37440,3
356,1.0,1.0,0.0,24,37440,3
357,0.0,0.0,0.0,24,37440,3
358,1.0,1.0,0.0,24,37440,3
359,0.0,0.0,0.0,24,37440,3
360,1.0,1.0,0.0,24,37440,3
361,1.0,1.0,0.0,24,37440,3
362,1.0,1.0,0.0,24,37440,3
363,0.0,0.0,0.0,24,37440,3
